as_of_date,ticker,headline,news_text,source,url,sentiment_score,bullish_probability,bearish_probability,neutral_probability,sentiment_category,confidence,key_points
2025-04-23 17:58:00,BA,Analyst Report: The Boeing Company,,Finviz,https://finance.yahoo.com/m/f4b2fe90-3130-36f2-bbbb-2f4fd0954707/analyst-report%3A-the-boeing.html,-0.038267280540639326,0.027617274932493965,0.0658845554731333,0.9064981695943727,neutral,0.9064981695943727,[]
2025-04-23 16:51:00,BA,Boeing Stock Surges on Earnings. There Is Still a Lot of Uncertainty Ahead.,,Finviz,https://finance.yahoo.com/m/3b01ffeb-93bc-3f6a-9afd-9c6c08e1d00e/boeing-stock-surges-on.html,-0.47242522404043535,0.1387019968806507,0.6111272209210861,0.2501707821982633,bearish,0.6111272209210861,[]
2025-04-23 16:30:00,BA,The Dow climbs 400 points as Trump backs off Powell and Tesla stock rallies,,Finviz,https://finance.yahoo.com/news/trump-blinks-stocks-come-roaring-122700042.html,-0.4489170960597886,0.1814372769640659,0.6303543730238544,0.18820835001207964,bearish,0.6303543730238544,[]
2025-04-23 16:29:00,BA,"Stocks to Watch Recap: IBM, Shopify, Intuitive Surgical, Boeing",,Finviz,https://finance.yahoo.com/m/15f480ad-d6a5-3e03-8b83-e98746b4ea40/stocks-to-watch-recap%3A-ibm%2C.html,0.03214836625506115,0.04992822846518074,0.01777986221011959,0.9322919093246996,neutral,0.9322919093246996,[]
2025-04-23 16:22:00,BA,"Boeing Stock Surges On Q1 Results, Plus $10.6 Billion Deal",,Finviz,https://finance.yahoo.com/m/91e4b866-7931-3c7f-aa95-b830e8a3fb02/boeing-stock-surges-on-q1.html,0.8524021538617473,0.9106272216795467,0.05822506781779937,0.03114771050265392,bullish,0.9106272216795467,[]
2025-04-23 16:17:00,BA,"These Stocks Moved the Most Today: Tesla, Intel, Enphase, Bristol Myers, Boeing, AT&T, and More",,Finviz,https://finance.yahoo.com/m/395d1256-47e3-36db-aac3-d015a10ebf8d/these-stocks-moved-the-most.html,0.13295559809034022,0.17019700813818342,0.0372414100478432,0.7925615818139734,bullish,0.7925615818139734,[]
2025-04-23 16:10:00,BA,Traders Fixated on What Companies Spend More Than Earn,,Finviz,https://finance.yahoo.com/news/traders-fixated-companies-spend-more-201030913.html,-0.08635300269196924,0.03851274343561018,0.12486574612757942,0.8366215104368104,bearish,0.8366215104368104,[]
2025-04-23 15:42:00,BA,Private Credit Just Crushed Wall Street--$4B Loan Fuels Thoma Bravo's $10.6B Boeing Buyout,,Finviz,https://finance.yahoo.com/news/private-credit-just-crushed-wall-194237721.html,0.38534994765073216,0.6019589125526276,0.21660896490189538,0.18143212254547708,bullish,0.6019589125526276,[]
2025-04-23 15:05:00,BA,"Boeing CEO says trade uncertainty, China tensions not expected to affect aerospace giants rebound",,Finviz,https://finance.yahoo.com/m/50527b09-6622-38a0-aa5e-5d9e4105a1d8/boeing-ceo-says-trade.html,-0.3922886952183298,0.03523444410588178,0.4275231393242116,0.5372424165699066,bearish,0.5372424165699066,[]
2025-04-23 14:40:00,BA,"These Stocks Are Moving the Most Today: Tesla, Intel, Enphase, Bristol Myers, Boeing, AT&T, and More",,Finviz,https://finance.yahoo.com/m/395d1256-47e3-36db-aac3-d015a10ebf8d/these-stocks-are-moving-the.html,0.10973940299126195,0.14884499540127835,0.0391055924100164,0.8120494121887053,bullish,0.8120494121887053,[]
2025-04-23 14:30:00,BA,Wall Street Lunch: Bessent Comments On China Tariffs,,Finviz,https://seekingalpha.com/article/4777307-wall-street-lunch-bessent-comments-on-china-tariffs?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,0.0237780656847646,0.06354904080109237,0.039770975116327774,0.8966799840825799,neutral,0.8966799840825799,[]
2025-04-23 13:47:00,BA,The Boeing Company (BA) Q1 2025 Earnings Call Transcript,,Finviz,https://seekingalpha.com/article/4777295-the-boeing-company-ba-q1-2025-earnings-call-transcript?utm_source=finviz.com&utm_medium=referral&feed_item_type=transcript,0.010891266329456362,0.04575621777409639,0.03486495144464003,0.9193788307812636,neutral,0.9193788307812636,[]
